epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,21.1036,0,31.6816,0,0,0,0,0,0,4.722,0,0,0,0,0,0,0,0,0
2,42.9755,0,31.7247,0,0,0,0,0,0,4.72533,0,4.80296e-05,1.60099e-05,4.80296e-05,1.60099e-05,4.80296e-05,1.60099e-05,4.80296e-05,1.60099e-05
